lat,lon,accident_idx,source
17.35861711292851,78.51104335011394,0.70307,synthetic_telangana_state
17.5449454834987,78.67476031182882,0.614196,synthetic_telangana_state
17.383654302495305,78.69001628764273,0.696588,synthetic_telangana_state
17.39704723759715,78.36437580514375,0.634142,synthetic_telangana_state
17.230345331243466,78.26443986095532,0.732849,synthetic_telangana_state
17.251218335583108,78.27595134675614,0.717695,synthetic_telangana_state
17.27275203375966,78.37283364166194,0.652371,synthetic_telangana_state
17.558715363962406,78.43698082013144,0.650079,synthetic_telangana_state
17.276915607523467,78.22043430813324,0.724567,synthetic_telangana_state
17.267574025228864,78.33929516951598,0.694014,synthetic_telangana_state
17.28253348736232,78.38213493052405,0.647603,synthetic_telangana_state
17.40136690834194,78.54519741431469,0.664379,synthetic_telangana_state
17.54943144964271,78.6604362002659,0.710064,synthetic_telangana_state
17.224431183941945,78.3384388240736,0.730073,synthetic_telangana_state
17.27380840774255,78.30467466166836,0.73724,synthetic_telangana_state
17.348188841116553,78.44226149259552,0.623606,synthetic_telangana_state
17.385013886453258,78.57373546906688,0.767709,synthetic_telangana_state
17.214673281156237,78.32621847217202,0.728193,synthetic_telangana_state
17.404670976846266,78.46605674263266,0.714928,synthetic_telangana_state
17.24286880453591,78.42370618341172,0.619043,synthetic_telangana_state
17.307697292379753,78.38864208155232,0.709538,synthetic_telangana_state
17.20802847911109,78.36103958279159,0.667036,synthetic_telangana_state
17.2479048527277,78.64526364036995,0.645288,synthetic_telangana_state
17.43743698142162,78.53955115957224,0.698966,synthetic_telangana_state
17.234768115234967,78.46855327090928,0.773362,synthetic_telangana_state
17.43473644720835,78.57271973709217,0.647503,synthetic_telangana_state
17.31351036231949,78.38154114819932,0.689848,synthetic_telangana_state
17.45836689653264,78.48538915233446,0.629437,synthetic_telangana_state
17.240712989048163,78.27642956959217,0.727514,synthetic_telangana_state
17.298383091353802,78.28034068662978,0.669745,synthetic_telangana_state
17.269349438117903,78.64838271231322,0.656166,synthetic_telangana_state
17.232093498264657,78.46225569478513,0.712888,synthetic_telangana_state
17.24481556086722,78.39892779952288,0.696853,synthetic_telangana_state
17.587788173310148,78.63275356294699,0.670526,synthetic_telangana_state
17.268355034956027,78.53432160996222,0.737135,synthetic_telangana_state
17.571750395651037,78.47838144650697,0.615895,synthetic_telangana_state
17.507797173276774,78.29352187427877,0.726533,synthetic_telangana_state
17.329471694561697,78.41271821930822,0.617988,synthetic_telangana_state
17.24593472989568,78.50531002122082,0.701769,synthetic_telangana_state
17.315452221296102,78.49061911071131,0.696061,synthetic_telangana_state
17.413035773020635,78.22591176841122,0.638814,synthetic_telangana_state
17.33464171127757,78.26720733846949,0.74968,synthetic_telangana_state
17.301856261905506,78.54075136111197,0.67052,synthetic_telangana_state
17.504091143955876,78.49781937030393,0.575783,synthetic_telangana_state
17.3395473066172,78.66476457212391,0.65952,synthetic_telangana_state
17.53224776311509,78.68251345533326,0.717922,synthetic_telangana_state
17.575336182728417,78.29061653308283,0.669166,synthetic_telangana_state
17.22659850694671,78.57056032464503,0.757754,synthetic_telangana_state
17.255908950650515,78.59763365592995,0.712086,synthetic_telangana_state
17.280650928019096,78.28182797143286,0.719088,synthetic_telangana_state
17.46607888827848,78.46153271238457,0.678316,synthetic_telangana_state
17.343532193649402,78.63860027040656,0.759426,synthetic_telangana_state
17.37565396342809,78.38847221471245,0.678961,synthetic_telangana_state
17.385071914267844,78.35068893708207,0.700286,synthetic_telangana_state
17.292885078058728,78.64978728663729,0.783187,synthetic_telangana_state
17.353556488549284,78.471776430557,0.711146,synthetic_telangana_state
17.246759216283344,78.66991606180675,0.737908,synthetic_telangana_state
17.45108322122857,78.36745280732855,0.71629,synthetic_telangana_state
17.448029102371407,78.46673054598817,0.678601,synthetic_telangana_state
17.557557033220384,78.59429860561227,0.676397,synthetic_telangana_state
17.299395655925785,78.57197314628634,0.656873,synthetic_telangana_state
17.21341297389431,78.48494484243567,0.723314,synthetic_telangana_state
17.33683269948636,78.610628652336,0.716048,synthetic_telangana_state
17.244252694782084,78.62322614586726,0.685871,synthetic_telangana_state
17.518918146311822,78.2749587136744,0.650427,synthetic_telangana_state
17.291700558093055,78.56112628419653,0.742845,synthetic_telangana_state
17.477579377786842,78.4713622216738,0.767147,synthetic_telangana_state
17.30071962356278,78.37284799675196,0.610429,synthetic_telangana_state
17.384802321457652,78.67364166980592,0.774167,synthetic_telangana_state
17.26134056124643,78.4931149160084,0.821653,synthetic_telangana_state
17.207244073528337,78.63606195447208,0.705826,synthetic_telangana_state
17.572847312993446,78.48256659179461,0.723416,synthetic_telangana_state
17.48289545372536,78.27626952145714,0.710559,synthetic_telangana_state
17.430515344066727,78.50335752319143,0.779024,synthetic_telangana_state
17.573746805907607,78.66278425645339,0.673804,synthetic_telangana_state
17.380335748561652,78.25661902292038,0.702151,synthetic_telangana_state
17.436510174297972,78.39950135193507,0.754075,synthetic_telangana_state
17.22190465552881,78.36759862082296,0.64876,synthetic_telangana_state
17.41495824117517,78.65992780820638,0.616622,synthetic_telangana_state
17.338538397746383,78.37347660094812,0.682576,synthetic_telangana_state
17.289841929175992,78.42621975806635,0.782816,synthetic_telangana_state
17.25634280815192,78.28819349325312,0.564521,synthetic_telangana_state
17.565938360427243,78.38119694955832,0.69665,synthetic_telangana_state
17.43223534011122,78.51613214395977,0.685921,synthetic_telangana_state
17.234139867231455,78.69843712592298,0.644039,synthetic_telangana_state
17.400878004132498,78.49769250866002,0.700062,synthetic_telangana_state
17.283962237238235,78.64902714472036,0.698159,synthetic_telangana_state
17.2820558561928,78.29534386033184,0.697727,synthetic_telangana_state
17.42593645330505,78.23285431971418,0.672194,synthetic_telangana_state
17.510211046678005,78.42664441737402,0.566817,synthetic_telangana_state
17.36030522435013,78.47982016565412,0.75394,synthetic_telangana_state
17.262096098372286,78.29096406524764,0.628989,synthetic_telangana_state
17.457599817295606,78.40436708554905,0.660474,synthetic_telangana_state
17.21015454226414,78.2780762986831,0.746149,synthetic_telangana_state
17.210838397001393,78.31098608096647,0.762943,synthetic_telangana_state
17.29242991863523,78.53594637179937,0.673139,synthetic_telangana_state
17.46109844314075,78.31909139052337,0.723834,synthetic_telangana_state
17.23977655710374,78.32158609549973,0.734913,synthetic_telangana_state
17.5320879458268,78.39859176480923,0.721578,synthetic_telangana_state
17.46723405462826,78.30249214770791,0.72902,synthetic_telangana_state
17.205200769404293,78.24275426542724,0.683888,synthetic_telangana_state
17.283154502058412,78.21326610193691,0.715672,synthetic_telangana_state
17.368569820237,78.6463358555385,0.636809,synthetic_telangana_state
17.526977424695378,78.37090867584894,0.664148,synthetic_telangana_state
17.436117977005924,78.33403182041144,0.628942,synthetic_telangana_state
17.449659563139654,78.40470582609562,0.595269,synthetic_telangana_state
17.317786303816767,78.67422665348109,0.784188,synthetic_telangana_state
17.505442317663906,78.27005658788323,0.697483,synthetic_telangana_state
17.557820890757636,78.59992762797366,0.75453,synthetic_telangana_state
17.370085401787694,78.21123465416007,0.714755,synthetic_telangana_state
17.453391287930458,78.3289438427166,0.613857,synthetic_telangana_state
17.25574242962913,78.61746511839965,0.700287,synthetic_telangana_state
17.26867171433932,78.3361536632597,0.716744,synthetic_telangana_state
17.207356270618988,78.65714940328026,0.709157,synthetic_telangana_state
17.30962208827488,78.4770890012579,0.650446,synthetic_telangana_state
17.460568155340745,78.6148709018536,0.712167,synthetic_telangana_state
17.440206744173462,78.53251833727313,0.7485,synthetic_telangana_state
17.270148511449378,78.65720597296249,0.607321,synthetic_telangana_state
17.407567082113136,78.22348298338753,0.635386,synthetic_telangana_state
17.266513347502432,78.56901680821319,0.708703,synthetic_telangana_state
17.298139643872528,78.39464780702099,0.661596,synthetic_telangana_state
17.31547749470828,78.37783635823247,0.650571,synthetic_telangana_state
17.42656185611876,78.43802520109955,0.752047,synthetic_telangana_state
17.46546846614506,78.66841486966239,0.656447,synthetic_telangana_state
17.212473254024513,78.33113202214992,0.734381,synthetic_telangana_state
17.438031172280102,78.22571290674213,0.827369,synthetic_telangana_state
17.333697556326783,78.58545610187291,0.694562,synthetic_telangana_state
17.242639301253508,78.2375688908679,0.697616,synthetic_telangana_state
17.475360958571095,78.41741366930188,0.787905,synthetic_telangana_state
17.29856081329564,78.6095511588371,0.730985,synthetic_telangana_state
17.308858054891985,78.49511533343454,0.747993,synthetic_telangana_state
17.34438955877601,78.24579103666332,0.695643,synthetic_telangana_state
17.27405317153545,78.47095047368919,0.730399,synthetic_telangana_state
17.549178334350565,78.56611244320479,0.727355,synthetic_telangana_state
17.476910625807143,78.62459782578266,0.753404,synthetic_telangana_state
17.299867203543673,78.44471248182157,0.720846,synthetic_telangana_state
17.272230138050933,78.48397261527631,0.709749,synthetic_telangana_state
17.566195319035216,78.2169729892929,0.645312,synthetic_telangana_state
17.569758478150614,78.6855291225827,0.752023,synthetic_telangana_state
17.577706595645374,78.43710710832873,0.700781,synthetic_telangana_state
17.327640189297302,78.61445773707534,0.700853,synthetic_telangana_state
17.214803053886197,78.49813493924103,0.67764,synthetic_telangana_state
17.230781280651684,78.54814438793908,0.683906,synthetic_telangana_state
17.335949985507227,78.56238338576438,0.690021,synthetic_telangana_state
17.415796516950135,78.59536158241949,0.677379,synthetic_telangana_state
17.327501001172827,78.51294568821851,0.712718,synthetic_telangana_state
17.29318378990145,78.21220039077828,0.743847,synthetic_telangana_state
17.54803954956037,78.21063470542519,0.703479,synthetic_telangana_state
17.57562707940516,78.59939161788684,0.752639,synthetic_telangana_state
17.599173644213337,78.37535590772586,0.673501,synthetic_telangana_state
17.391950248121564,78.51375273160919,0.769832,synthetic_telangana_state
17.549470845674538,78.69204173459966,0.67709,synthetic_telangana_state
17.368542800910827,78.56879115079445,0.772034,synthetic_telangana_state
17.29551085830732,78.2552370565657,0.632143,synthetic_telangana_state
17.318523248182395,78.31680387552495,0.653432,synthetic_telangana_state
17.216837275854544,78.20893696736671,0.697631,synthetic_telangana_state
17.353730658863874,78.53982364134654,0.711076,synthetic_telangana_state
17.287301555146026,78.67498059197511,0.748581,synthetic_telangana_state
17.577892808916566,78.43370075562494,0.688666,synthetic_telangana_state
17.445364555684282,78.28351697304603,0.707688,synthetic_telangana_state
17.443094717951546,78.45634425550826,0.723988,synthetic_telangana_state
17.292267924687103,78.28826401600276,0.668208,synthetic_telangana_state
17.511833789426703,78.37506262958337,0.671591,synthetic_telangana_state
17.22313707062536,78.68455131507041,0.77039,synthetic_telangana_state
17.478408247221516,78.27694795316992,0.670828,synthetic_telangana_state
17.52633324999625,78.31222028591833,0.709511,synthetic_telangana_state
17.437175973936682,78.49004310391891,0.623578,synthetic_telangana_state
17.2365947349591,78.6387304313152,0.668726,synthetic_telangana_state
17.555499231947593,78.67782574911487,0.67998,synthetic_telangana_state
17.54485104690618,78.60475803736244,0.732292,synthetic_telangana_state
17.234794703964564,78.40422660653535,0.799875,synthetic_telangana_state
17.349075406804925,78.32987689188016,0.697709,synthetic_telangana_state
17.23241848636306,78.31009160097491,0.789093,synthetic_telangana_state
17.47330350546384,78.23806542974515,0.698544,synthetic_telangana_state
17.39223463093066,78.49620389232976,0.758785,synthetic_telangana_state
17.529872386370062,78.3739046039511,0.73346,synthetic_telangana_state
17.30681130806777,78.63931499317758,0.7917,synthetic_telangana_state
17.518970408642772,78.52922591732921,0.740389,synthetic_telangana_state
17.478988584667714,78.54007038588016,0.724729,synthetic_telangana_state
17.447444551286075,78.57635831977882,0.691009,synthetic_telangana_state
17.334047541703658,78.57175412814581,0.706701,synthetic_telangana_state
17.264303958419323,78.60898351205954,0.700802,synthetic_telangana_state
17.202554348686732,78.34351906658746,0.763288,synthetic_telangana_state
17.446770767350298,78.69059308901372,0.631372,synthetic_telangana_state
17.453602281239846,78.46999268985793,0.736678,synthetic_telangana_state
17.51193815806046,78.25349031941349,0.711834,synthetic_telangana_state
17.5851968015436,78.37093608301934,0.778238,synthetic_telangana_state
17.45304875725358,78.66601405275502,0.677043,synthetic_telangana_state
17.320385426778728,78.55408604432264,0.70907,synthetic_telangana_state
17.22694024058751,78.49108523008815,0.759117,synthetic_telangana_state
17.218296813525004,78.63576840307618,0.623206,synthetic_telangana_state
17.58939558767096,78.68443892764284,0.671419,synthetic_telangana_state
17.50330527837161,78.2122934582294,0.718226,synthetic_telangana_state
17.2088494206116,78.36180510957477,0.777641,synthetic_telangana_state
17.4733181506426,78.42295135318838,0.696078,synthetic_telangana_state
17.309450666512667,78.69856225007887,0.626964,synthetic_telangana_state
17.26544952847667,78.59740477437497,0.589425,synthetic_telangana_state
17.477472890312598,78.31038480639438,0.711555,synthetic_telangana_state
17.461804485712456,78.3366297634991,0.671161,synthetic_telangana_state
17.580345424900166,78.27552894589046,0.731875,synthetic_telangana_state
17.36789092677045,78.51926297383204,0.694406,synthetic_telangana_state
17.359037759185117,78.33710760117434,0.697086,synthetic_telangana_state
17.557639681471656,78.31497730294555,0.711532,synthetic_telangana_state
17.285241881610034,78.21556704144226,0.636788,synthetic_telangana_state
17.545743299935857,78.43660495334578,0.771553,synthetic_telangana_state
17.58727737116589,78.29276275785156,0.716501,synthetic_telangana_state
17.508368737857623,78.62239161405844,0.722203,synthetic_telangana_state
17.5044095963772,78.51311016081571,0.709191,synthetic_telangana_state
17.518614916390472,78.44076117575628,0.734815,synthetic_telangana_state
17.246923275584958,78.26259289610128,0.665545,synthetic_telangana_state
17.280209890680133,78.44579727337072,0.789412,synthetic_telangana_state
17.225683574830054,78.4909857009572,0.741397,synthetic_telangana_state
17.32414478356943,78.42761007454091,0.666734,synthetic_telangana_state
17.20464821596324,78.23622344389729,0.67675,synthetic_telangana_state
17.440008219247723,78.34583128935465,0.578171,synthetic_telangana_state
17.477992754450618,78.6300611985946,0.651016,synthetic_telangana_state
17.29681800634501,78.69333129663357,0.696979,synthetic_telangana_state
17.256998217160604,78.44944407672568,0.774535,synthetic_telangana_state
17.423859473394767,78.2048854237096,0.743233,synthetic_telangana_state
17.330584523297595,78.45885582169235,0.687006,synthetic_telangana_state
17.213281243516548,78.2392892485775,0.665266,synthetic_telangana_state
17.35876931048064,78.26635787702153,0.789249,synthetic_telangana_state
17.520234679643636,78.30007512212241,0.731407,synthetic_telangana_state
17.266993032903628,78.2522839201672,0.769333,synthetic_telangana_state
17.212634457930257,78.66810612312185,0.745597,synthetic_telangana_state
17.220788513460587,78.47064816765054,0.734276,synthetic_telangana_state
17.485634772852972,78.6008640415349,0.719039,synthetic_telangana_state
17.335780077017123,78.60741255687326,0.765235,synthetic_telangana_state
17.38092731380732,78.52178884759826,0.709245,synthetic_telangana_state
17.410561064374445,78.56579476087767,0.666794,synthetic_telangana_state
17.548713426636883,78.30960699367903,0.675171,synthetic_telangana_state
17.590346102327654,78.36844789588555,0.725507,synthetic_telangana_state
17.46348311020035,78.44909785822657,0.67068,synthetic_telangana_state
17.422145420375053,78.55960088913614,0.701265,synthetic_telangana_state
17.279816980371656,78.54011412121565,0.705367,synthetic_telangana_state
17.22887936359167,78.21532625110291,0.686496,synthetic_telangana_state
17.547309002163352,78.56358453488316,0.615936,synthetic_telangana_state
17.497082608479992,78.41274666722404,0.638077,synthetic_telangana_state
17.595059825494424,78.22005459570624,0.626146,synthetic_telangana_state
17.54681259844898,78.4893377042862,0.783561,synthetic_telangana_state
17.39466757656988,78.63671161904084,0.676421,synthetic_telangana_state
17.560280745604505,78.41086046343673,0.731981,synthetic_telangana_state
17.564945338246677,78.30533109450283,0.620545,synthetic_telangana_state
17.449186633425395,78.51578011004626,0.668087,synthetic_telangana_state
17.486329985872835,78.65451626033283,0.719155,synthetic_telangana_state
17.271873243548097,78.31877166246194,0.698087,synthetic_telangana_state
17.29889242976127,78.63537495063626,0.758002,synthetic_telangana_state
17.378122102001065,78.45740867696485,0.756803,synthetic_telangana_state
17.265409549034008,78.39554076832589,0.612379,synthetic_telangana_state
17.587764928934117,78.32906671635057,0.634631,synthetic_telangana_state
17.50938925027464,78.26543683035918,0.757406,synthetic_telangana_state
17.58792841803142,78.42689477069182,0.703206,synthetic_telangana_state
17.334801270572516,78.6144416829413,0.635215,synthetic_telangana_state
17.372355009464723,78.32435713629381,0.774403,synthetic_telangana_state
17.266816763160378,78.28380960814417,0.741876,synthetic_telangana_state
17.214668570773416,78.56820100753282,0.683283,synthetic_telangana_state
17.53766817958768,78.60283507647503,0.803202,synthetic_telangana_state
17.4341417457587,78.63413564025663,0.686413,synthetic_telangana_state
17.307899844606794,78.22854342804466,0.689548,synthetic_telangana_state
17.412467811200415,78.66830284614748,0.735997,synthetic_telangana_state
17.3264624419907,78.4536174043442,0.695329,synthetic_telangana_state
17.216629143620157,78.27417160048105,0.745181,synthetic_telangana_state
17.381895942253543,78.45779801428962,0.716689,synthetic_telangana_state
17.395538632102767,78.53343212877306,0.754774,synthetic_telangana_state
17.28074138084918,78.53671621666246,0.64737,synthetic_telangana_state
